Datum,Warengruppe,Umsatz,Kategorie,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Monat,Wetterbedingungen
2014-10-13,5.0,290.088719702625,Kuchen,0,7.0,12.625,12.0,63.0,10.0,Durchgehender maessiger nicht gefrierender Regen
2014-10-13,3.0,199.088646650562,Croissant,0,7.0,12.625,12.0,63.0,10.0,Durchgehender maessiger nicht gefrierender Regen
2014-10-13,4.0,95.5543324237472,Konditorei,0,7.0,12.625,12.0,63.0,10.0,Durchgehender maessiger nicht gefrierender Regen
2014-10-13,1.0,129.878383258938,Brot,0,7.0,12.625,12.0,63.0,10.0,Durchgehender maessiger nicht gefrierender Regen
2014-10-13,2.0,451.010836320036,Broetchen,0,7.0,12.625,12.0,63.0,10.0,Durchgehender maessiger nicht gefrierender Regen
2014-10-14,1.0,175.011253800233,Brot,0,6.0,14.0,5.0,61.0,10.0,Durchgehender leichter und nicht gefrierender Regen
2014-10-14,2.0,448.670332736577,Broetchen,0,6.0,14.0,5.0,61.0,10.0,Durchgehender leichter und nicht gefrierender Regen
2014-10-14,3.0,238.238016495687,Croissant,0,6.0,14.0,5.0,61.0,10.0,Durchgehender leichter und nicht gefrierender Regen
2014-10-14,4.0,94.2003510325564,Konditorei,0,6.0,14.0,5.0,61.0,10.0,Durchgehender leichter und nicht gefrierender Regen
2014-10-14,5.0,311.629970945777,Kuchen,0,6.0,14.0,5.0,61.0,10.0,Durchgehender leichter und nicht gefrierender Regen
2014-10-15,5.0,316.987211749477,Kuchen,0,7.0,13.875,6.0,21.0,10.0,Regen hat aufgehoert
2014-10-15,4.0,86.8965837803107,Konditorei,0,7.0,13.875,6.0,21.0,10.0,Regen hat aufgehoert
2014-10-15,2.0,512.13078238518,Broetchen,0,7.0,13.875,6.0,21.0,10.0,Regen hat aufgehoert
2014-10-15,1.0,206.8382090708,Brot,0,7.0,13.875,6.0,21.0,10.0,Regen hat aufgehoert
2014-10-15,3.0,218.845884805721,Croissant,0,7.0,13.875,6.0,21.0,10.0,Regen hat aufgehoert
2014-10-16,1.0,147.570549356915,Brot,0,7.0,13.5,6.0,61.0,10.0,Durchgehender leichter und nicht gefrierender Regen
2014-10-16,2.0,442.369110603724,Broetchen,0,7.0,13.5,6.0,61.0,10.0,Durchgehender leichter und nicht gefrierender Regen
2014-10-16,3.0,208.715269211929,Croissant,0,7.0,13.5,6.0,61.0,10.0,Durchgehender leichter und nicht gefrierender Regen
2014-10-16,4.0,88.3273776763051,Konditorei,0,7.0,13.5,6.0,61.0,10.0,Durchgehender leichter und nicht gefrierender Regen
2014-10-16,5.0,267.647733878274,Kuchen,0,7.0,13.5,6.0,61.0,10.0,Durchgehender leichter und nicht gefrierender Regen
2014-10-17,5.0,297.577155669568,Kuchen,0,7.0,14.375,10.0,65.0,10.0,Durchgehender starker und nicht gefrierender Regen
2014-10-17,4.0,66.2492456777236,Konditorei,0,7.0,14.375,10.0,65.0,10.0,Durchgehender starker und nicht gefrierender Regen
2014-10-17,3.0,192.376184914232,Croissant,0,7.0,14.375,10.0,65.0,10.0,Durchgehender starker und nicht gefrierender Regen
2014-10-17,1.0,144.357853437456,Brot,0,7.0,14.375,10.0,65.0,10.0,Durchgehender starker und nicht gefrierender Regen
2014-10-17,2.0,466.802718980504,Broetchen,0,7.0,14.375,10.0,65.0,10.0,Durchgehender starker und nicht gefrierender Regen
2014-10-18,1.0,158.152130377889,Brot,0,7.0,15.25,7.0,21.0,10.0,Regen hat aufgehoert
2014-10-18,2.0,704.513358167715,Broetchen,0,7.0,15.25,7.0,21.0,10.0,Regen hat aufgehoert
2014-10-18,3.0,287.15749879149,Croissant,0,7.0,15.25,7.0,21.0,10.0,Regen hat aufgehoert
2014-10-18,4.0,88.9035251767277,Konditorei,0,7.0,15.25,7.0,21.0,10.0,Regen hat aufgehoert
2014-10-18,5.0,332.713956919627,Kuchen,0,7.0,15.25,7.0,21.0,10.0,Regen hat aufgehoert
2014-10-19,5.0,322.71968105362,Kuchen,0,7.0,17.375,13.0,95.0,10.0,Leichtes oder maessiges Gewitter mit Regen oder Schnee
2014-10-19,4.0,113.131097897476,Konditorei,0,7.0,17.375,13.0,95.0,10.0,Leichtes oder maessiges Gewitter mit Regen oder Schnee
2014-10-19,2.0,641.165146886643,Broetchen,0,7.0,17.375,13.0,95.0,10.0,Leichtes oder maessiges Gewitter mit Regen oder Schnee
2014-10-19,1.0,58.8534096103563,Brot,0,7.0,17.375,13.0,95.0,10.0,Leichtes oder maessiges Gewitter mit Regen oder Schnee
2014-10-19,3.0,234.530195285563,Croissant,0,7.0,17.375,13.0,95.0,10.0,Leichtes oder maessiges Gewitter mit Regen oder Schnee
2014-10-20,1.0,158.382558902343,Brot,0,6.0,14.625,18.0,61.0,10.0,Durchgehender leichter und nicht gefrierender Regen
2014-10-20,2.0,384.841833056267,Broetchen,0,6.0,14.625,18.0,61.0,10.0,Durchgehender leichter und nicht gefrierender Regen
2014-10-20,3.0,175.081904091899,Croissant,0,6.0,14.625,18.0,61.0,10.0,Durchgehender leichter und nicht gefrierender Regen
2014-10-20,4.0,71.677546297344,Konditorei,0,6.0,14.625,18.0,61.0,10.0,Durchgehender leichter und nicht gefrierender Regen
2014-10-20,5.0,297.640509637545,Kuchen,0,6.0,14.625,18.0,61.0,10.0,Durchgehender leichter und nicht gefrierender Regen
2014-10-21,5.0,291.70454422956,Kuchen,0,7.0,12.5,9.0,63.0,10.0,Durchgehender maessiger nicht gefrierender Regen
2014-10-21,4.0,60.7824435466895,Konditorei,0,7.0,12.5,9.0,63.0,10.0,Durchgehender maessiger nicht gefrierender Regen
2014-10-21,3.0,184.643705972007,Croissant,0,7.0,12.5,9.0,63.0,10.0,Durchgehender maessiger nicht gefrierender Regen
2014-10-21,1.0,125.363981222897,Brot,0,7.0,12.5,9.0,63.0,10.0,Durchgehender maessiger nicht gefrierender Regen
2014-10-21,2.0,407.362339131089,Broetchen,0,7.0,12.5,9.0,63.0,10.0,Durchgehender maessiger nicht gefrierender Regen
2014-10-22,1.0,127.765051280508,Brot,0,6.0,13.0,12.0,0.0,10.0,Bewoelkungsentwicklung nicht beobachtet
2014-10-22,2.0,418.311469787191,Broetchen,0,6.0,13.0,12.0,0.0,10.0,Bewoelkungsentwicklung nicht beobachtet
2014-10-22,3.0,165.295512198228,Croissant,0,6.0,13.0,12.0,0.0,10.0,Bewoelkungsentwicklung nicht beobachtet
2014-10-22,4.0,84.0627079906616,Konditorei,0,6.0,13.0,12.0,0.0,10.0,Bewoelkungsentwicklung nicht beobachtet
2014-10-22,5.0,285.171826857881,Kuchen,0,6.0,13.0,12.0,0.0,10.0,Bewoelkungsentwicklung nicht beobachtet
2014-10-23,5.0,283.177784823415,Kuchen,0,6.0,13.125,7.0,0.0,10.0,Bewoelkungsentwicklung nicht beobachtet
2014-10-23,4.0,84.836446255569,Konditorei,0,6.0,13.125,7.0,0.0,10.0,Bewoelkungsentwicklung nicht beobachtet
2014-10-23,1.0,144.21773201944,Brot,0,6.0,13.125,7.0,0.0,10.0,Bewoelkungsentwicklung nicht beobachtet
2014-10-23,2.0,445.284138246298,Broetchen,0,6.0,13.125,7.0,0.0,10.0,Bewoelkungsentwicklung nicht beobachtet
2014-10-23,3.0,153.061273429423,Croissant,0,6.0,13.125,7.0,0.0,10.0,Bewoelkungsentwicklung nicht beobachtet
2014-10-24,1.0,203.173639154115,Brot,0,7.0,13.5,9.0,,10.0,
2014-10-24,2.0,452.520410554465,Broetchen,0,7.0,13.5,9.0,,10.0,
2014-10-24,3.0,187.233285079945,Croissant,0,7.0,13.5,9.0,,10.0,
2014-10-24,4.0,55.0725703609042,Konditorei,0,7.0,13.5,9.0,,10.0,
2014-10-24,5.0,318.982030891719,Kuchen,0,7.0,13.5,9.0,,10.0,
2014-10-24,6.0,23.0977466534648,Saisonbrot,0,7.0,13.5,9.0,,10.0,
2014-10-25,1.0,191.425316581712,Brot,0,7.0,12.125,7.0,61.0,10.0,Durchgehender leichter und nicht gefrierender Regen
2014-10-25,2.0,546.509665264924,Broetchen,0,7.0,12.125,7.0,61.0,10.0,Durchgehender leichter und nicht gefrierender Regen
2014-10-25,3.0,247.12995265692,Croissant,0,7.0,12.125,7.0,61.0,10.0,Durchgehender leichter und nicht gefrierender Regen
2014-10-25,4.0,103.274974415436,Konditorei,0,7.0,12.125,7.0,61.0,10.0,Durchgehender leichter und nicht gefrierender Regen
2014-10-25,5.0,307.448143380371,Kuchen,0,7.0,12.125,7.0,61.0,10.0,Durchgehender leichter und nicht gefrierender Regen
2014-10-26,6.0,47.8283214526103,Saisonbrot,0,5.0,12.75,9.0,0.0,10.0,Bewoelkungsentwicklung nicht beobachtet
2014-10-26,4.0,161.676201511044,Konditorei,0,5.0,12.75,9.0,0.0,10.0,Bewoelkungsentwicklung nicht beobachtet
2014-10-26,5.0,370.536705154412,Kuchen,0,5.0,12.75,9.0,0.0,10.0,Bewoelkungsentwicklung nicht beobachtet
2014-10-26,2.0,623.565486683245,Broetchen,0,5.0,12.75,9.0,0.0,10.0,Bewoelkungsentwicklung nicht beobachtet
2014-10-26,1.0,116.487886781866,Brot,0,5.0,12.75,9.0,0.0,10.0,Bewoelkungsentwicklung nicht beobachtet
2014-10-26,3.0,312.55596224519,Croissant,0,5.0,12.75,9.0,0.0,10.0,Bewoelkungsentwicklung nicht beobachtet
2014-10-27,5.0,310.262575184375,Kuchen,0,2.0,14.5,9.0,,10.0,
2014-10-27,4.0,99.2634442963349,Konditorei,0,2.0,14.5,9.0,,10.0,
2014-10-27,6.0,38.0965377883095,Saisonbrot,0,2.0,14.5,9.0,,10.0,
2014-10-27,2.0,408.229594124628,Broetchen,0,2.0,14.5,9.0,,10.0,
2014-10-27,1.0,121.416970836256,Brot,0,2.0,14.5,9.0,,10.0,
2014-10-27,3.0,173.883975463993,Croissant,0,2.0,14.5,9.0,,10.0,
2014-10-28,1.0,136.094268676769,Brot,0,0.0,13.875,8.0,,10.0,
2014-10-28,2.0,467.694413731179,Broetchen,0,0.0,13.875,8.0,,10.0,
2014-10-28,3.0,271.450402165107,Croissant,0,0.0,13.875,8.0,,10.0,
2014-10-28,4.0,81.6837671880442,Konditorei,0,0.0,13.875,8.0,,10.0,
2014-10-28,5.0,307.173402745835,Kuchen,0,0.0,13.875,8.0,,10.0,
2014-10-28,6.0,39.358650683243,Saisonbrot,0,0.0,13.875,8.0,,10.0,
2014-10-29,4.0,55.9060009520091,Konditorei,0,7.0,8.375,7.0,20.0,10.0,Spruehregen oder Schneegriesel hat aufgehoert
2014-10-29,3.0,209.32399744082,Croissant,0,7.0,8.375,7.0,20.0,10.0,Spruehregen oder Schneegriesel hat aufgehoert
2014-10-29,5.0,300.108640695685,Kuchen,0,7.0,8.375,7.0,20.0,10.0,Spruehregen oder Schneegriesel hat aufgehoert
2014-10-29,1.0,103.569554336818,Brot,0,7.0,8.375,7.0,20.0,10.0,Spruehregen oder Schneegriesel hat aufgehoert
2014-10-29,2.0,411.213305357583,Broetchen,0,7.0,8.375,7.0,20.0,10.0,Spruehregen oder Schneegriesel hat aufgehoert
2014-10-30,1.0,122.18216764664,Brot,0,2.0,10.625,5.0,10.0,10.0,Feuchter Dunst
2014-10-30,2.0,451.617664945835,Broetchen,0,2.0,10.625,5.0,10.0,10.0,Feuchter Dunst
2014-10-30,3.0,205.584371204915,Croissant,0,2.0,10.625,5.0,10.0,10.0,Feuchter Dunst
2014-10-30,4.0,75.6116667723772,Konditorei,0,2.0,10.625,5.0,10.0,10.0,Feuchter Dunst
2014-10-30,5.0,312.493530897156,Kuchen,0,2.0,10.625,5.0,10.0,10.0,Feuchter Dunst
2014-10-30,6.0,35.9657088065008,Saisonbrot,0,2.0,10.625,5.0,10.0,10.0,Feuchter Dunst
2014-10-31,5.0,303.662931280765,Kuchen,0,8.0,12.875,5.0,10.0,10.0,Feuchter Dunst
2014-10-31,4.0,52.9074695440103,Konditorei,0,8.0,12.875,5.0,10.0,10.0,Feuchter Dunst
2014-10-31,3.0,278.575310838118,Croissant,0,8.0,12.875,5.0,10.0,10.0,Feuchter Dunst
2014-10-31,1.0,132.486279254048,Brot,0,8.0,12.875,5.0,10.0,10.0,Feuchter Dunst
2014-10-31,2.0,404.579872169049,Broetchen,0,8.0,12.875,5.0,10.0,10.0,Feuchter Dunst
2014-11-01,1.0,142.507059241702,Brot,0,2.0,16.5,8.0,0.0,11.0,Bewoelkungsentwicklung nicht beobachtet
2014-11-01,2.0,501.127170965679,Broetchen,0,2.0,16.5,8.0,0.0,11.0,Bewoelkungsentwicklung nicht beobachtet
2014-11-01,3.0,266.527079383546,Croissant,0,2.0,16.5,8.0,0.0,11.0,Bewoelkungsentwicklung nicht beobachtet
2014-11-01,4.0,79.5177877444727,Konditorei,0,2.0,16.5,8.0,0.0,11.0,Bewoelkungsentwicklung nicht beobachtet
2014-11-01,5.0,355.95764486704,Kuchen,0,2.0,16.5,8.0,0.0,11.0,Bewoelkungsentwicklung nicht beobachtet
2014-11-01,6.0,44.1953036347997,Saisonbrot,0,2.0,16.5,8.0,0.0,11.0,Bewoelkungsentwicklung nicht beobachtet
2014-11-02,5.0,304.404961254638,Kuchen,0,3.0,15.375,10.0,21.0,11.0,Regen hat aufgehoert
2014-11-02,6.0,54.444257086228,Saisonbrot,0,3.0,15.375,10.0,21.0,11.0,Regen hat aufgehoert
2014-11-02,4.0,148.665068032433,Konditorei,0,3.0,15.375,10.0,21.0,11.0,Regen hat aufgehoert
2014-11-02,1.0,99.288586999622,Brot,0,3.0,15.375,10.0,21.0,11.0,Regen hat aufgehoert
2014-11-02,2.0,643.077472226689,Broetchen,0,3.0,15.375,10.0,21.0,11.0,Regen hat aufgehoert
2014-11-02,3.0,273.830726677708,Croissant,0,3.0,15.375,10.0,21.0,11.0,Regen hat aufgehoert
2014-11-03,1.0,137.822879577546,Brot,0,4.0,13.75,12.0,0.0,11.0,Bewoelkungsentwicklung nicht beobachtet
2014-11-03,2.0,385.893487521255,Broetchen,0,4.0,13.75,12.0,0.0,11.0,Bewoelkungsentwicklung nicht beobachtet
2014-11-03,3.0,152.462083619029,Croissant,0,4.0,13.75,12.0,0.0,11.0,Bewoelkungsentwicklung nicht beobachtet
2014-11-03,4.0,52.609826768818,Konditorei,0,4.0,13.75,12.0,0.0,11.0,Bewoelkungsentwicklung nicht beobachtet
2014-11-03,5.0,318.359097251893,Kuchen,0,4.0,13.75,12.0,0.0,11.0,Bewoelkungsentwicklung nicht beobachtet
2014-11-03,6.0,38.5545767035567,Saisonbrot,0,4.0,13.75,12.0,0.0,11.0,Bewoelkungsentwicklung nicht beobachtet
2014-11-04,6.0,23.9427538550048,Saisonbrot,0,7.0,11.625,8.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-04,5.0,311.112916993953,Kuchen,0,7.0,11.625,8.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-04,4.0,56.3444577705587,Konditorei,0,7.0,11.625,8.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-04,2.0,341.433323177735,Broetchen,0,7.0,11.625,8.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-04,1.0,103.123747563607,Brot,0,7.0,11.625,8.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-04,3.0,154.085370382359,Croissant,0,7.0,11.625,8.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-05,1.0,113.078967477055,Brot,0,7.0,9.5,11.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-05,2.0,325.21061769105,Broetchen,0,7.0,9.5,11.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-05,3.0,159.090625700351,Croissant,0,7.0,9.5,11.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-05,4.0,79.5612659468646,Konditorei,0,7.0,9.5,11.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-05,5.0,293.386428880751,Kuchen,0,7.0,9.5,11.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-05,6.0,51.4135955980293,Saisonbrot,0,7.0,9.5,11.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-06,5.0,302.471760829603,Kuchen,0,5.0,8.875,10.0,0.0,11.0,Bewoelkungsentwicklung nicht beobachtet
2014-11-06,6.0,44.904409068341,Saisonbrot,0,5.0,8.875,10.0,0.0,11.0,Bewoelkungsentwicklung nicht beobachtet
2014-11-06,4.0,61.5654831293085,Konditorei,0,5.0,8.875,10.0,0.0,11.0,Bewoelkungsentwicklung nicht beobachtet
2014-11-06,1.0,138.399464430445,Brot,0,5.0,8.875,10.0,0.0,11.0,Bewoelkungsentwicklung nicht beobachtet
2014-11-06,2.0,367.7203968189,Broetchen,0,5.0,8.875,10.0,0.0,11.0,Bewoelkungsentwicklung nicht beobachtet
2014-11-06,3.0,146.243073140116,Croissant,0,5.0,8.875,10.0,0.0,11.0,Bewoelkungsentwicklung nicht beobachtet
2014-11-07,1.0,125.3258349714,Brot,0,0.0,8.625,9.0,10.0,11.0,Feuchter Dunst
2014-11-07,2.0,352.071739490799,Broetchen,0,0.0,8.625,9.0,10.0,11.0,Feuchter Dunst
2014-11-07,3.0,147.571392484558,Croissant,0,0.0,8.625,9.0,10.0,11.0,Feuchter Dunst
2014-11-07,4.0,63.3356111115402,Konditorei,0,0.0,8.625,9.0,10.0,11.0,Feuchter Dunst
2014-11-07,5.0,331.374093763533,Kuchen,0,0.0,8.625,9.0,10.0,11.0,Feuchter Dunst
2014-11-07,6.0,58.3979457835337,Saisonbrot,0,0.0,8.625,9.0,10.0,11.0,Feuchter Dunst
2014-11-08,6.0,25.30769024498,Saisonbrot,0,6.0,10.25,8.0,,11.0,
2014-11-08,5.0,300.671884481524,Kuchen,0,6.0,10.25,8.0,,11.0,
2014-11-08,4.0,67.0208643146814,Konditorei,0,6.0,10.25,8.0,,11.0,
2014-11-08,1.0,165.663474985222,Brot,0,6.0,10.25,8.0,,11.0,
2014-11-08,2.0,521.988816053164,Broetchen,0,6.0,10.25,8.0,,11.0,
2014-11-08,3.0,228.618970821628,Croissant,0,6.0,10.25,8.0,,11.0,
2014-11-09,5.0,376.124018092964,Kuchen,0,3.0,10.625,8.0,,11.0,
2014-11-09,6.0,60.7173201489965,Saisonbrot,0,3.0,10.625,8.0,,11.0,
2014-11-09,4.0,140.81601620882,Konditorei,0,3.0,10.625,8.0,,11.0,
2014-11-09,1.0,118.446930009839,Brot,0,3.0,10.625,8.0,,11.0,
2014-11-09,2.0,686.670651764737,Broetchen,0,3.0,10.625,8.0,,11.0,
2014-11-09,3.0,299.926171597523,Croissant,0,3.0,10.625,8.0,,11.0,
2014-11-10,1.0,132.450933802593,Brot,0,6.0,8.75,7.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-10,2.0,316.334010323171,Broetchen,0,6.0,8.75,7.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-10,3.0,135.031553992339,Croissant,0,6.0,8.75,7.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-10,4.0,71.5877599076694,Konditorei,0,6.0,8.75,7.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-10,5.0,260.94958385302,Kuchen,0,6.0,8.75,7.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-10,6.0,26.7954419057105,Saisonbrot,0,6.0,8.75,7.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-11,1.0,122.885078853966,Brot,0,2.0,8.625,7.0,10.0,11.0,Feuchter Dunst
2014-11-11,2.0,297.976942376189,Broetchen,0,2.0,8.625,7.0,10.0,11.0,Feuchter Dunst
2014-11-11,3.0,120.901976854138,Croissant,0,2.0,8.625,7.0,10.0,11.0,Feuchter Dunst
2014-11-11,4.0,69.4491859213357,Konditorei,0,2.0,8.625,7.0,10.0,11.0,Feuchter Dunst
2014-11-11,5.0,274.567367361137,Kuchen,0,2.0,8.625,7.0,10.0,11.0,Feuchter Dunst
2014-11-11,6.0,66.2692316252081,Saisonbrot,0,2.0,8.625,7.0,10.0,11.0,Feuchter Dunst
2014-11-12,6.0,60.3046304170933,Saisonbrot,0,7.0,9.75,10.0,10.0,11.0,Feuchter Dunst
2014-11-12,5.0,271.038875100822,Kuchen,0,7.0,9.75,10.0,10.0,11.0,Feuchter Dunst
2014-11-12,4.0,55.9875188664014,Konditorei,0,7.0,9.75,10.0,10.0,11.0,Feuchter Dunst
2014-11-12,2.0,341.294225591248,Broetchen,0,7.0,9.75,10.0,10.0,11.0,Feuchter Dunst
2014-11-12,1.0,95.3481999188746,Brot,0,7.0,9.75,10.0,10.0,11.0,Feuchter Dunst
2014-11-12,3.0,118.807593053289,Croissant,0,7.0,9.75,10.0,10.0,11.0,Feuchter Dunst
2014-11-13,5.0,300.536047097898,Kuchen,0,7.0,10.75,4.0,28.0,11.0,Nebel hat sich aufgeloest
2014-11-13,4.0,72.5288404761461,Konditorei,0,7.0,10.75,4.0,28.0,11.0,Nebel hat sich aufgeloest
2014-11-13,6.0,63.2351828959052,Saisonbrot,0,7.0,10.75,4.0,28.0,11.0,Nebel hat sich aufgeloest
2014-11-13,2.0,313.889092710271,Broetchen,0,7.0,10.75,4.0,28.0,11.0,Nebel hat sich aufgeloest
2014-11-13,1.0,143.750350209673,Brot,0,7.0,10.75,4.0,28.0,11.0,Nebel hat sich aufgeloest
2014-11-13,3.0,141.896558357674,Croissant,0,7.0,10.75,4.0,28.0,11.0,Nebel hat sich aufgeloest
2014-11-14,1.0,133.77429991274,Brot,0,7.0,10.75,10.0,10.0,11.0,Feuchter Dunst
2014-11-14,2.0,333.817583254463,Broetchen,0,7.0,10.75,10.0,10.0,11.0,Feuchter Dunst
2014-11-14,3.0,120.276344081256,Croissant,0,7.0,10.75,10.0,10.0,11.0,Feuchter Dunst
2014-11-14,4.0,69.9956456436556,Konditorei,0,7.0,10.75,10.0,10.0,11.0,Feuchter Dunst
2014-11-14,5.0,270.170738666878,Kuchen,0,7.0,10.75,10.0,10.0,11.0,Feuchter Dunst
2014-11-14,6.0,59.0315464290955,Saisonbrot,0,7.0,10.75,10.0,10.0,11.0,Feuchter Dunst
2014-11-15,6.0,41.7599504315043,Saisonbrot,0,8.0,9.25,14.0,10.0,11.0,Feuchter Dunst
2014-11-15,5.0,272.111564708918,Kuchen,0,8.0,9.25,14.0,10.0,11.0,Feuchter Dunst
2014-11-15,4.0,68.7913641000038,Konditorei,0,8.0,9.25,14.0,10.0,11.0,Feuchter Dunst
2014-11-15,2.0,422.089000189331,Broetchen,0,8.0,9.25,14.0,10.0,11.0,Feuchter Dunst
2014-11-15,1.0,157.956829595601,Brot,0,8.0,9.25,14.0,10.0,11.0,Feuchter Dunst
2014-11-15,3.0,167.04077705486,Croissant,0,8.0,9.25,14.0,10.0,11.0,Feuchter Dunst
2014-11-16,1.0,69.2794517983636,Brot,0,7.0,8.0,14.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-16,2.0,657.334905297112,Broetchen,0,7.0,8.0,14.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-16,3.0,201.424733292503,Croissant,0,7.0,8.0,14.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-16,4.0,84.7844611971686,Konditorei,0,7.0,8.0,14.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-16,5.0,302.56395917644,Kuchen,0,7.0,8.0,14.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-16,6.0,74.0088295785316,Saisonbrot,0,7.0,8.0,14.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-17,5.0,291.791673557402,Kuchen,0,7.0,9.625,7.0,10.0,11.0,Feuchter Dunst
2014-11-17,4.0,101.570428265055,Konditorei,0,7.0,9.625,7.0,10.0,11.0,Feuchter Dunst
2014-11-17,3.0,142.187975485762,Croissant,0,7.0,9.625,7.0,10.0,11.0,Feuchter Dunst
2014-11-17,2.0,332.904975201731,Broetchen,0,7.0,9.625,7.0,10.0,11.0,Feuchter Dunst
2014-11-17,1.0,138.752246637463,Brot,0,7.0,9.625,7.0,10.0,11.0,Feuchter Dunst
2014-11-18,1.0,134.68843263499,Brot,0,7.0,8.875,13.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-18,2.0,263.379736825833,Broetchen,0,7.0,8.875,13.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-18,3.0,153.386557030339,Croissant,0,7.0,8.875,13.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-18,4.0,55.795195679035,Konditorei,0,7.0,8.875,13.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-18,5.0,217.233982595645,Kuchen,0,7.0,8.875,13.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-18,6.0,19.7783554460711,Saisonbrot,0,7.0,8.875,13.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-19,6.0,29.2620026644154,Saisonbrot,0,7.0,8.5,11.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-19,5.0,218.316894752112,Kuchen,0,7.0,8.5,11.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-19,1.0,131.262024072649,Brot,0,7.0,8.5,11.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-19,2.0,289.909258530776,Broetchen,0,7.0,8.5,11.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-19,3.0,116.091362635133,Croissant,0,7.0,8.5,11.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-20,1.0,131.314789763352,Brot,0,5.0,6.125,7.0,0.0,11.0,Bewoelkungsentwicklung nicht beobachtet
2014-11-20,2.0,281.963424468143,Broetchen,0,5.0,6.125,7.0,0.0,11.0,Bewoelkungsentwicklung nicht beobachtet
2014-11-20,3.0,122.334994595738,Croissant,0,5.0,6.125,7.0,0.0,11.0,Bewoelkungsentwicklung nicht beobachtet
2014-11-20,4.0,53.0426254821259,Konditorei,0,5.0,6.125,7.0,0.0,11.0,Bewoelkungsentwicklung nicht beobachtet
2014-11-20,5.0,247.239241255711,Kuchen,0,5.0,6.125,7.0,0.0,11.0,Bewoelkungsentwicklung nicht beobachtet
2014-11-20,6.0,56.2274579096792,Saisonbrot,0,5.0,6.125,7.0,0.0,11.0,Bewoelkungsentwicklung nicht beobachtet
2014-11-21,6.0,88.9610411986744,Saisonbrot,0,6.0,6.5,5.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-21,5.0,274.884916134966,Kuchen,0,6.0,6.5,5.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-21,4.0,60.7169885432116,Konditorei,0,6.0,6.5,5.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-21,1.0,142.895603194534,Brot,0,6.0,6.5,5.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-21,2.0,319.57590091164,Broetchen,0,6.0,6.5,5.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-21,3.0,154.17927135207,Croissant,0,6.0,6.5,5.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-22,5.0,268.133001971901,Kuchen,0,7.0,5.75,9.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
2014-11-22,6.0,35.0737287217727,Saisonbrot,0,7.0,5.75,9.0,61.0,11.0,Durchgehender leichter und nicht gefrierender Regen
